ID,Name,LongName,photoUrl,playerUrl,Nationality,Age,↓OVA,POT,Club,Contract,Positions,Height,Weight,Preferred Foot,BOV,Best Position,Joined,Loan Date End,Value,Wage,Release Clause,Attacking,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defending,Marking,Standing Tackle,Sliding Tackle,Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,W/F,SM,A/W,D/W,IR,PAC,SHO,PAS,DRI,DEF,PHY,Hits
239380,N. Lang,Noa Lang,https://cdn.sofifa.com/players/239/380/21_60.png,http://sofifa.com/player/239380/noa-lang/210006/,Netherlands,21.0,72,79.0,"



Club Brugge KV","Jun 30, 2021 On Loan","LW, RW, CAM",179cm,69kg,Right,74,RM,"Feb 1, 2017","Jun 30, 2021",€4.8M,€10K,€0,328.0,69,67,58,68,66,328,76,65,57,57.0,73,387,83,78,83,68.0,75,334,68,66.0,72,63,65,336,72,55,67,74.0,68,71,131,32,50,49,57,13.0,7.0,13.0,12.0,12.0,1901,402,2 ★,4★,Medium,Low,1 ★,80,67,67.0,75.0,46,67.0,118
201013,L. Teodorczyk,Łukasz Teodorczyk,https://cdn.sofifa.com/players/201/013/21_60.png,http://sofifa.com/player/201013/lukasz-teodorczyk/210006/,Poland,29.0,72,72.0,"



Sporting de Charleroi","Jun 30, 2021 On Loan",ST,188cm,86kg,Right,72,ST,"Aug 17, 2018","Jun 30, 2021",€2.3M,€14K,€0,345.0,57,74,79,66,69,278,65,50,49,45.0,69,308,57,63,60,70.0,58,354,76,68.0,66,78,66,307,74,24,79,65.0,65,72,79,37,22,20,54,15.0,11.0,7.0,7.0,14.0,1725,363,2 ★,3★,High,Medium,2 ★,60,72,59.0,66.0,32,74.0,8
229694,Moon Seon Min,Seon Min Moon,https://cdn.sofifa.com/players/229/694/21_60.png,http://sofifa.com/player/229694/seon-min-moon/210006/,Korea Republic,28.0,72,72.0,"



Sangju Sangmu FC","Jul 1, 2021 On Loan","RM, LM, ST",172cm,68kg,Right,72,RM,"Jan 18, 2019","Jul 1, 2021",€2.4M,€9K,€0,312.0,59,71,52,70,60,313,75,61,50,63.0,64,431,92,94,95,59.0,91,331,58,74.0,76,61,62,273,45,37,71,68.0,52,54,105,31,36,38,49,8.0,14.0,7.0,9.0,11.0,1814,396,4 ★,3★,High,Medium,1 ★,93,65,65.0,74.0,37,62.0,8
226085,Léo Jardim,Leonardo Cesar Jardim,https://cdn.sofifa.com/players/226/085/21_60.png,http://sofifa.com/player/226085/leonardo-cesar-jardim/210006/,Brazil,25.0,72,78.0,"



Boavista FC","Jun 30, 2021 On Loan",GK,188cm,74kg,Right,72,GK,"Jul 13, 2019","Jun 30, 2021",€2.9M,€16K,€0,139.5,12,16,19,39,12,119,35,18,17,24.0,40,244,41,43,35,72.0,54,220,50,54.0,42,56,18,147,27,24,21,57.0,19,32,41,11,16,14,72,20.5,20.5,20.5,20.5,20.5,1181,395,2 ★,1★,Medium,Medium,1 ★,75,72,67.0,73.0,42,66.0,14
231749,Miguelón,Miguel Juan Llambrich,https://cdn.sofifa.com/players/231/749/21_60.png,http://sofifa.com/player/231749/miguel-juan-llambrich/210006/,Spain,24.0,72,78.0,"



RCD Espanyol","Jun 30, 2021 On Loan",RB,170cm,68kg,Right,72,RB,"Jan 1, 2017","Jun 30, 2021",€3.5M,€17K,€0,294.0,70,33,64,70,57,291,68,60,27,64.0,72,350,71,71,71,71.0,66,315,51,71.0,70,63,60,289,65,72,59,58.0,35,62,210,72,70,68,54,10.0,9.0,11.0,12.0,12.0,1803,386,3 ★,3★,Medium,Medium,1 ★,71,45,64.0,70.0,70,66.0,9
244280,A. Fein,Adrian Fein,https://cdn.sofifa.com/players/244/280/21_60.png,http://sofifa.com/player/244280/adrian-fein/210006/,Germany,21.0,72,82.0,"



PSV","Jun 30, 2021 On Loan",CDM,187cm,78kg,Right,73,CM,"Jul 6, 2018","Jun 30, 2021",€5M,€27K,€0,301.0,57,56,65,75,48,327,71,59,48,74.0,75,318,59,55,67,69.0,68,339,60,65.0,78,77,59,303,64,66,57,69.0,47,71,203,63,72,68,48,10.0,8.0,12.0,12.0,6.0,1839,395,4 ★,3★,Medium,Medium,1 ★,57,57,68.0,72.0,67,74.0,80
197231,K. Babacar,Khouma Babacar,https://cdn.sofifa.com/players/197/231/21_60.png,http://sofifa.com/player/197231/khouma-babacar/210006/,Senegal,27.0,72,73.0,"



Alanyaspor","Dec 31, 2021 On Loan",ST,185cm,85kg,Right,73,ST,"Jul 4, 2018","Dec 31, 2021",€2.7M,€24K,€0,334.0,50,72,74,64,74,316,72,64,60,46.0,74,328,63,69,69,68.0,59,350,79,75.0,58,76,62,278,58,20,75,48.0,77,70,93,43,26,24,50,12.0,6.0,10.0,8.0,14.0,1749,367,3 ★,3★,Medium,Low,2 ★,66,72,55.0,71.0,35,68.0,15
221000,B. Ndiaye,Badou Ndiaye,https://cdn.sofifa.com/players/221/000/21_60.png,http://sofifa.com/player/221000/badou-ndiaye/210006/,Senegal,29.0,72,72.0,"



Fatih Karagümrük S.K.","May 31, 2021 On Loan","CM, CDM",180cm,76kg,Right,74,CDM,"Jan 31, 2018","May 31, 2021",€2.3M,€22K,€0,322.0,63,65,55,74,65,362,75,78,65,70.0,74,399,85,85,82,72.0,75,388,80,75.0,86,77,70,350,77,74,66,68.0,65,78,215,73,73,69,47,7.0,12.0,11.0,7.0,10.0,2083,449,3 ★,3★,High,High,1 ★,85,69,70.0,75.0,71,79.0,18
234570,Jota,João Pedro Neves Filipe,https://cdn.sofifa.com/players/234/570/21_60.png,http://sofifa.com/player/234570/joao-pedro-neves-filipe/210006/,Portugal,21.0,72,85.0,"



Real Valladolid CF","Jun 30, 2021 On Loan","LM, RM",175cm,67kg,Right,73,RM,"Jul 1, 2016","Jun 30, 2021",€6M,€7K,€0,319.0,66,63,60,65,65,352,78,74,68,56.0,76,407,86,85,88,70.0,78,319,74,80.0,61,41,63,280,50,37,66,64.0,63,65,78,22,31,25,51,14.0,7.0,14.0,5.0,11.0,1806,374,3 ★,4★,High,Medium,1 ★,85,65,64.0,78.0,32,50.0,124
220245,B. Zungu,Bongani Zungu,https://cdn.sofifa.com/players/220/245/21_60.png,http://sofifa.com/player/220245/bongani-zungu/210006/,South Africa,27.0,72,73.0,"



Rangers FC","Jun 30, 2021 On Loan","CDM, CM",184cm,76kg,Right,72,CDM,"Aug 31, 2017","Jun 30, 2021",€2.4M,€5K,€0,338.0,72,65,59,71,71,348,68,75,59,73.0,73,309,55,58,65,68.0,63,357,70,77.0,76,73,61,345,74,68,67,67.0,69,73,208,67,72,69,63,6.0,14.0,12.0,15.0,16.0,1968,404,2 ★,2★,Medium,Medium,1 ★,57,66,70.0,69.0,68,74.0,7
192342,E. Cardona,Edwin Cardona,https://cdn.sofifa.com/players/192/342/21_60.png,http://sofifa.com/player/192342/edwin-cardona/210006/,Colombia,27.0,72,72.0,"



Boca Juniors","Dec 31, 2021 On Loan","CAM, LW, LM",183cm,92kg,Right,72,CAM,"Feb 1, 2020","Dec 31, 2021",€2.5M,€16K,€0,355.0,74,70,60,77,74,388,73,80,83,75.0,77,280,45,51,66,62.0,56,371,87,40.0,71,88,85,336,79,50,70,73.0,64,64,103,30,39,34,58,15.0,10.0,7.0,11.0,15.0,1891,392,4 ★,3★,Medium,Low,2 ★,48,76,76.0,72.0,40,80.0,19
231263,J. Gélin,Jérémy Gélin,https://cdn.sofifa.com/players/231/263/21_60.png,http://sofifa.com/player/231263/jeremy-gelin/210006/,France,23.0,72,78.0,"



Royal Antwerp FC","Jun 30, 2021 On Loan","CB, CDM",183cm,79kg,Right,74,CB,"Jul 1, 2017","Jun 30, 2021",€3.4M,€23K,€0,242.0,44,30,68,70,30,278,58,52,33,67.0,68,302,53,62,55,73.0,59,303,52,72.0,69,75,35,276,73,71,26,58.0,48,71,218,72,75,71,52,8.0,11.0,7.0,12.0,14.0,1671,360,3 ★,2★,Medium,Medium,1 ★,58,36,59.0,62.0,72,73.0,14
245597,Víctor Gómez,Víctor Gómez Perea,https://cdn.sofifa.com/players/245/597/21_60.png,http://sofifa.com/player/245597/victor-gomez-perea/210006/,Spain,20.0,72,82.0,"



CD Mirandés","Jun 30, 2021 On Loan","RB, RWB, RM",166cm,69kg,Right,72,RB,"Jul 1, 2017","Jun 30, 2021",€4.9M,€5K,€0,259.0,68,23,66,72,30,267,59,54,30,54.0,70,352,78,74,66,67.0,67,264,42,62.0,69,60,31,273,62,68,57,49.0,37,52,209,69,71,69,50,11.0,9.0,12.0,12.0,6.0,1674,364,2 ★,2★,Medium,Medium,1 ★,76,31,61.0,64.0,69,63.0,41
220493,A. Barreca,Antonio Barreca,https://cdn.sofifa.com/players/220/493/21_60.png,http://sofifa.com/player/220493/antonio-barreca/210006/,Italy,25.0,72,76.0,"



Fiorentina","Jun 30, 2021 On Loan","LB, LM",183cm,70kg,Left,73,LWB,"Jul 10, 2018","Jun 30, 2021",€3M,€27K,€0,259.0,75,21,65,65,33,292,72,70,21,57.0,72,368,73,76,74,69.0,76,296,53,66.0,70,65,42,269,62,69,58,58.0,22,66,209,65,73,71,55,11.0,7.0,9.0,13.0,15.0,1748,378,2 ★,2★,High,Medium,1 ★,75,34,62.0,72.0,69,66.0,25
237670,Bruno Xadas,Bruno Alexandre Vieira Almeida,https://cdn.sofifa.com/players/237/670/21_60.png,http://sofifa.com/player/237670/bruno-alexandre-vieira-almeida/210006/,Portugal,22.0,72,81.0,"



Royal Excel Mouscron","Jun 30, 2021 On Loan","RW, CAM",179cm,72kg,Left,74,CAM,"Jul 1, 2016","Jun 30, 2021",€5.5M,€10K,€0,326.0,72,64,45,74,71,362,76,80,65,66.0,75,363,75,72,76,68.0,72,333,80,61.0,54,62,76,310,58,46,66,71.0,69,69,126,36,47,43,58,15.0,7.0,11.0,15.0,10.0,1878,392,3 ★,4★,Medium,Medium,1 ★,73,70,72.0,75.0,43,59.0,27
215155,F. Zuqui,Fernando Zuqui,https://cdn.sofifa.com/players/215/155/21_60.png,http://sofifa.com/player/215155/fernando-zuqui/210006/,Argentina,28.0,72,72.0,"



Yeni Malatyaspor","May 31, 2021 On Loan","CM, RM",170cm,65kg,Right,72,CM,"Aug 24, 2017","May 31, 2021",€2.3M,€13K,€0,310.0,64,65,56,76,49,351,73,67,64,74.0,73,367,68,70,78,70.0,81,349,66,66.0,83,68,66,321,62,67,67,72.0,53,70,193,72,62,59,53,7.0,9.0,15.0,15.0,7.0,1944,413,3 ★,3★,Medium,Medium,1 ★,69,64,71.0,74.0,65,70.0,3
203884,K. Djidji,Koffi Djidji,https://cdn.sofifa.com/players/203/884/21_60.png,http://sofifa.com/player/203884/koffi-djidji/210006/,Ivory Coast,27.0,72,74.0,"



Crotone","Jun 30, 2021 On Loan",CB,184cm,71kg,Right,74,CB,"Jul 1, 2019","Jun 30, 2021",€2.5M,€26K,€0,233.0,46,26,69,66,26,250,62,28,32,64.0,64,317,62,61,61,70.0,63,285,48,76.0,63,70,28,265,73,74,35,42.0,41,74,224,74,75,75,46,15.0,7.0,7.0,8.0,9.0,1620,352,3 ★,2★,Low,High,1 ★,61,32,53.0,63.0,74,69.0,11
208502,J. Van Rankin,Josecarlos Van Rankin,https://cdn.sofifa.com/players/208/502/21_60.png,http://sofifa.com/player/208502/josecarlos-van-rankin/210006/,Mexico,27.0,72,73.0,"



Santos Laguna","Jan 1, 2021 On Loan","RB, RWB",178cm,73kg,Right,72,RB,"Jul 1, 2019","Jan 1, 2021",€2.5M,€29K,€0,255.0,66,26,60,66,37,298,66,59,41,64.0,68,363,76,77,72,67.0,71,303,57,62.0,78,66,40,317,76,68,55,59.0,59,64,208,67,71,70,53,7.0,7.0,15.0,13.0,11.0,1797,386,3 ★,3★,Medium,Medium,1 ★,77,39,63.0,68.0,68,71.0,10
192075,L. Freeman,Luke Freeman,https://cdn.sofifa.com/players/169/078/21_60.png,http://sofifa.com/player/169078/luke-freeman/210006/,England,28.0,72,72.0,"



Nottingham Forest","Jun 30, 2021 On Loan","CAM, LM",172cm,73kg,Left,72,CAM,"Jul 3, 2019","Jun 30, 2021",€2.4M,€25K,€0,313.0,75,66,40,71,61,359,76,76,69,67.0,71,375,76,69,84,65.0,81,339,68,70.0,69,62,70,322,58,58,68,76.0,62,64,154,48,54,52,49,7.0,12.0,11.0,11.0,8.0,1911,400,2 ★,3★,Medium,Medium,1 ★,72,67,72.0,75.0,51,63.0,32
224378,M. Bani,Mattia Bani,https://cdn.sofifa.com/players/224/378/21_60.png,http://sofifa.com/player/224378/mattia-bani/210006/,Italy,26.0,72,75.0,"



Genoa","Jun 30, 2021 On Loan",CB,188cm,81kg,Right,74,CB,"Jul 1, 2019","Jun 30, 2021",€2.7M,€20K,€0,189.0,22,18,70,62,17,198,50,20,17,57.0,54,286,59,54,54,71.0,48,250,23,74.0,61,76,16,198,67,72,21,28.0,19,64,224,74,77,73,48,9.0,14.0,8.0,6.0,11.0,1393,313,3 ★,2★,Medium,Medium,1 ★,56,18,42.0,53.0,74,70.0,6
236935,H. Wolf,Hannes Wolf,https://cdn.sofifa.com/players/236/935/21_60.png,http://sofifa.com/player/236935/hannes-wolf/210006/,Austria,21.0,72,82.0,"



Borussia Mönchengladbach","Jun 30, 2021 On Loan",CAM,179cm,69kg,Left,74,CAM,"Jul 1, 2019","Jun 30, 2021",€5.5M,€23K,€0,317.0,62,68,56,71,60,353,79,72,63,63.0,76,378,81,76,77,70.0,74,330,67,73.0,68,57,65,296,54,38,70,69.0,65,72,94,23,36,35,50,13.0,10.0,13.0,6.0,8.0,1818,383,3 ★,4★,Medium,Medium,1 ★,78,67,67.0,77.0,34,60.0,91
210831,B. Verstraete,Birger Verstraete,https://cdn.sofifa.com/players/210/831/21_60.png,http://sofifa.com/player/210831/birger-verstraete/210006/,Belgium,26.0,72,76.0,"



Royal Antwerp FC","Jun 30, 2021 On Loan","CDM, CM",175cm,61kg,Right,73,CDM,"Jul 1, 2019","Jun 30, 2021",€2.9M,€18K,€0,300.0,69,48,67,72,44,337,66,59,69,73.0,70,355,72,65,75,68.0,75,361,75,80.0,78,64,64,355,78,73,54,69.0,81,69,210,70,70,70,61,11.0,14.0,14.0,10.0,12.0,1979,406,3 ★,3★,Medium,Medium,1 ★,68,58,70.0,69.0,70,71.0,8
231823,J. Hoogma,Justin Hoogma,https://cdn.sofifa.com/players/231/823/21_60.png,http://sofifa.com/player/231823/justin-hoogma/210006/,Netherlands,22.0,72,80.0,"



FC Utrecht","Jun 30, 2021 On Loan",CB,190cm,81kg,Left,74,CB,"Jul 1, 2017","Jun 30, 2021",€4.9M,€18K,€0,224.0,31,23,70,70,30,262,50,37,33,72.0,70,318,59,64,64,69.0,62,288,48,68.0,72,76,24,248,68,74,36,35.0,35,63,217,70,74,73,54,11.0,13.0,14.0,7.0,9.0,1611,348,3 ★,2★,Medium,Medium,1 ★,62,30,52.0,59.0,72,73.0,59
242374,M. Barrow,Musa Barrow,https://cdn.sofifa.com/players/242/374/21_60.png,http://sofifa.com/player/242374/musa-barrow/210006/,Gambia,21.0,72,83.0,"



Bologna","Aug 31, 2021 On Loan","ST, CAM",183cm,70kg,Right,74,ST,"Jan 1, 2018","Aug 31, 2021",€5.5M,€27K,€0,310.0,45,76,63,66,60,271,74,50,36,40.0,71,361,79,84,73,70.0,55,302,70,53.0,49,66,64,248,40,20,75,55.0,58,67,81,45,20,16,54,8.0,6.0,14.0,14.0,12.0,1627,365,4 ★,3★,Medium,Medium,1 ★,82,71,53.0,72.0,31,56.0,87
192075,De la Bella,Alberto de la Bella Madueño,https://cdn.sofifa.com/players/172/013/21_60.png,http://sofifa.com/player/172013/alberto-de-la-bella-madueno/210006/,Spain,33.5,72,72.0,"



FC Cartagena","Jun 30, 2021 On Loan",LB,182cm,79kg,Left,72,LB,"Aug 27, 2018","Jun 30, 2021",€850K,€8K,€0,302.0,73,45,72,70,42,317,67,72,38,68.0,72,327,63,69,67,72.0,56,341,59,71.0,73,70,68,310,70,74,58,59.0,49,66,203,64,68,71,52,16.0,10.0,8.0,12.0,6.0,1852,394,2 ★,3★,High,Medium,1 ★,66,53,67.0,68.0,69,71.0,7
200875,E. Gigliotti,Emmanuel Gigliotti,https://cdn.sofifa.com/players/200/875/21_60.png,http://sofifa.com/player/200875/emmanuel-gigliotti/210006/,Argentina,33.0,72,72.0,"



Club León","Jun 30, 2021 On Loan",ST,187cm,81kg,Right,72,ST,"Jan 3, 2019","Jun 30, 2021",€1.5M,€17K,€0,341.0,51,75,76,66,73,292,65,57,49,46.0,75,299,51,58,65,72.0,53,381,78,80.0,74,82,67,313,71,35,76,68.0,63,70,118,59,35,24,53,11.0,9.0,14.0,13.0,6.0,1797,378,3 ★,3★,High,Medium,1 ★,55,73,59.0,68.0,45,78.0,8
202157,A. Behich,Aziz Behich,https://cdn.sofifa.com/players/202/157/21_60.png,http://sofifa.com/player/202157/aziz-behich/210006/,Australia,29.0,72,72.0,"



Kayserispor","May 31, 2021 On Loan",LB,170cm,63kg,Left,72,LB,"Jul 1, 2019","May 31, 2021",€2.1M,€24K,€0,318.0,72,63,54,72,57,338,73,72,55,70.0,68,381,78,76,79,66.0,82,332,72,73.0,70,57,60,305,78,67,63,50.0,47,65,211,70,70,71,65,14.0,11.0,11.0,14.0,15.0,1950,411,4 ★,3★,High,Medium,1 ★,77,63,66.0,72.0,68,65.0,4
214718,M. Rodríguez,Martín Rodríguez,https://cdn.sofifa.com/players/214/718/21_60.png,http://sofifa.com/player/214718/martin-rodriguez/210006/,Chile,25.0,72,73.0,"



Mazatlán FC","Dec 31, 2020 On Loan","LM, LW",170cm,68kg,Right,72,LM,"Jul 1, 2018","Dec 31, 2020",€2.8M,€10K,€0,319.0,68,69,57,65,60,282,72,37,37,64.0,72,405,88,85,89,65.0,78,341,68,79.0,63,64,67,283,58,50,70,65.0,40,67,134,37,51,46,51,14.0,12.0,8.0,11.0,6.0,1815,400,4 ★,3★,Medium,Medium,1 ★,86,67,63.0,74.0,47,63.0,19
241856,Manu Morlanes,Manuel Morlanes Ariño,https://cdn.sofifa.com/players/241/856/21_60.png,http://sofifa.com/player/241856/manuel-morlanes-arino/210006/,Spain,21.0,72,81.0,"



UD Almería","Jun 30, 2021 On Loan","CM, CDM",178cm,75kg,Right,74,CM,"Jul 1, 2017","Jun 30, 2021",€5M,€16K,€0,317.0,65,60,55,78,59,357,72,64,71,73.0,77,338,67,61,68,72.0,70,309,63,60.0,62,62,62,332,58,67,65,74.0,68,67,183,67,59,57,53,5.0,9.0,14.0,11.0,14.0,1889,395,3 ★,3★,Medium,Medium,1 ★,64,62,73.0,73.0,62,61.0,25
220609,V. Vada,Valentín Vada,https://cdn.sofifa.com/players/220/609/21_60.png,http://sofifa.com/player/220609/valentin-vada/210006/,Argentina,24.0,72,76.0,"



CD Tenerife","Jun 30, 2021 On Loan","CDM, CM, CAM",175cm,71kg,Right,74,CM,"Aug 23, 2019","Jun 30, 2021",€3.1M,€6K,€0,332.0,72,66,55,75,64,362,70,73,74,73.0,72,351,63,61,75,75.0,77,331,67,56.0,73,74,61,338,62,73,71,74.0,58,68,197,68,68,61,58,8.0,13.0,15.0,16.0,6.0,1969,410,4 ★,3★,Medium,Medium,1 ★,62,65,74.0,72.0,67,70.0,7
234949,João Amaral,João Pedro Reis Amaral,https://cdn.sofifa.com/players/234/949/21_60.png,http://sofifa.com/player/234949/joao-pedro-reis-amaral/210006/,Portugal,28.0,72,72.0,"



FC Paços de Ferreira","Jun 30, 2021 On Loan","RM, RW",172cm,67kg,Left,72,RM,"Jul 20, 2018","Jun 30, 2021",€2.4M,€9K,€0,309.0,69,66,52,66,56,338,74,68,65,57.0,74,400,83,84,82,70.0,81,313,71,47.0,74,56,65,270,43,24,67,68.0,68,63,111,43,30,38,47,14.0,9.0,6.0,6.0,12.0,1788,384,3 ★,3★,Medium,Medium,1 ★,84,66,66.0,75.0,36,57.0,3
228321,Sergi Palencia,Sergi Palencia Hurtado,https://cdn.sofifa.com/players/228/321/21_60.png,http://sofifa.com/player/228321/sergi-palencia-hurtado/210006/,Spain,24.0,72,79.0,"



CD Leganés","Jun 30, 2021 On Loan",RB,168cm,67kg,Right,73,RWB,"Jul 5, 2019","Jun 30, 2021",€4.5M,€17K,€0,284.0,72,51,57,70,34,301,71,58,44,59.0,69,364,77,75,73,68.0,71,326,68,57.0,75,67,59,304,82,68,65,44.0,45,71,209,70,72,67,51,9.0,14.0,6.0,11.0,11.0,1839,405,3 ★,3★,Medium,Medium,1 ★,76,56,62.0,70.0,69,72.0,20
229319,J. Cádiz,Jhonder Cádiz,https://cdn.sofifa.com/players/229/319/21_60.png,http://sofifa.com/player/229319/jhonder-cadiz/210006/,Venezuela,24.0,72,77.0,"



Nashville SC","Dec 31, 2020 On Loan",ST,191cm,85kg,Right,74,ST,"Jul 1, 2019","Dec 31, 2020",€3.6M,€9K,€0,322.0,46,72,73,64,67,251,73,38,26,44.0,70,315,61,67,61,74.0,52,344,75,57.0,79,77,56,297,72,24,76,55.0,70,74,80,25,31,24,41,9.0,10.0,7.0,9.0,6.0,1650,362,2 ★,3★,High,Medium,1 ★,64,69,52.0,70.0,31,76.0,22
222514,F. Woodman,Freddie Woodman,https://cdn.sofifa.com/players/222/514/21_60.png,http://sofifa.com/player/222514/freddie-woodman/210006/,England,23.0,72,82.0,"



Swansea City","Jun 30, 2021 On Loan",GK,190cm,83kg,Right,72,GK,"Mar 25, 2014","Jun 30, 2021",€4.5M,€16K,€0,139.5,14,16,20,39,16,119,35,15,13,26.0,40,235,43,47,38,70.0,37,190,52,48.0,32,46,14,146,32,28,21,37.0,20,54,51,10,21,20,72,20.5,20.5,20.5,20.5,20.5,1143,398,2 ★,1★,Medium,Medium,1 ★,72,68,69.0,73.0,45,71.0,76
251611,G. Fernández,Gabriel Fernández,https://cdn.sofifa.com/players/251/611/21_60.png,http://sofifa.com/player/251611/gabriel-fernandez/210006/,Uruguay,26.0,72,75.0,"



Real Zaragoza","Jun 30, 2021 On Loan",ST,186cm,80kg,Right,74,ST,"Jan 26, 2019","Jun 30, 2021",€3.1M,€18K,€0,336.0,55,77,78,65,61,267,65,35,35,61.0,71,350,73,84,70,68.0,55,355,65,71.0,67,87,65,333,71,61,68,65.0,68,69,129,54,40,35,49,12.0,10.0,14.0,8.0,5.0,1819,406,3 ★,2★,Medium,Medium,1 ★,79,71,59.0,67.0,52,78.0,16
213974,D. Rodríguez,Diego Rodríguez,https://cdn.sofifa.com/players/213/974/21_60.png,http://sofifa.com/player/213974/diego-rodriguez/210006/,Uruguay,30.0,72,72.0,"



San Lorenzo de Almagro","Dec 31, 2020 On Loan","CDM, CM",170cm,77kg,Right,72,CDM,"Jul 23, 2018","Dec 31, 2020",€2M,€14K,€0,293.0,66,45,67,71,44,313,62,59,48,72.0,72,347,69,64,72,72.0,70,359,75,72.0,79,64,69,317,80,69,50,59.0,59,68,212,67,71,74,53,15.0,6.0,10.0,9.0,13.0,1894,396,3 ★,2★,Medium,High,1 ★,66,57,66.0,67.0,69,71.0,5
199383,T. Klose,Timm Klose,https://cdn.sofifa.com/players/199/383/21_60.png,http://sofifa.com/player/199383/timm-klose/210006/,Switzerland,32.0,72,72.0,"



FC Basel 1893","Jun 30, 2021 On Loan",CB,193cm,87kg,Right,72,CB,"Jan 18, 2016","Jun 30, 2021",€1.5M,€9K,€0,237.0,34,29,78,64,32,204,35,38,26,69.0,44,221,41,41,35,69.0,34,275,64,58.0,34,84,35,269,72,73,40,54.0,30,79,222,76,74,72,61,15.0,10.0,11.0,15.0,10.0,1461,302,3 ★,2★,Medium,Medium,1 ★,45,38,54.0,43.5,75,68.0,11
233943,Ronaldo Vieira,Ronaldo Augusto Vieira Nan,https://cdn.sofifa.com/players/233/943/21_60.png,http://sofifa.com/player/233943/ronaldo-augusto-vieira-nan/210006/,England,21.0,72,81.0,"



Hellas Verona","Jun 30, 2021 On Loan","CDM, CM",178cm,70kg,Right,73,CDM,"Aug 1, 2018","Jun 30, 2021",€5M,€9K,€0,286.0,56,53,53,74,50,323,71,63,49,67.0,73,367,73,76,73,67.0,78,346,65,67.0,77,75,62,329,80,68,58,66.0,57,71,208,68,72,68,43,12.0,10.0,7.0,6.0,8.0,1902,415,3 ★,3★,Medium,Medium,1 ★,75,58,66.0,72.0,68,76.0,63
238569,K. Schindler,Kingsley Schindler,https://cdn.sofifa.com/players/238/569/21_60.png,http://sofifa.com/player/238569/kingsley-schindler/210006/,Ghana,26.0,72,72.0,"



Hannover 96","Jun 30, 2021 On Loan","RM, ST",180cm,77kg,Right,72,RM,"Jul 1, 2019","Jun 30, 2021",€2.6M,€19K,€0,311.0,72,72,48,66,53,293,70,56,41,58.0,68,388,82,88,74,70.0,74,347,69,78.0,68,73,59,288,41,40,73,69.0,65,58,134,46,48,40,41,7.0,6.0,6.0,9.0,13.0,1802,399,3 ★,3★,Medium,Medium,1 ★,85,68,65.0,70.0,45,66.0,12
204523,Rubén Pardo,Rubén Pardo Gutiérrez,https://cdn.sofifa.com/players/204/523/21_60.png,http://sofifa.com/player/204523/ruben-pardo-gutierrez/210006/,Spain,27.0,72,72.0,"



CD Leganés","Jun 30, 2021 On Loan","CM, CAM, CDM",181cm,69kg,Right,72,CM,"Jan 31, 2020","Jun 30, 2021",€2.5M,€22K,€0,297.0,62,68,48,77,42,365,70,73,73,74.0,75,324,54,55,69,74.0,72,305,70,65.0,41,56,73,340,58,66,69,78.0,69,69,187,53,72,62,46,7.0,13.0,8.0,11.0,7.0,1864,383,4 ★,3★,Medium,Medium,2 ★,55,68,73.0,72.0,62,53.0,19
237548,O. Haddadi,Oussama Haddadi,https://cdn.sofifa.com/players/237/548/21_60.png,http://sofifa.com/player/237548/oussama-haddadi/210006/,Tunisia,28.0,72,72.0,"



Kasimpaşa SK","May 31, 2021 On Loan",LB,184cm,85kg,Left,72,LB,"Jul 1, 2019","May 31, 2021",€2.1M,€20K,€0,277.0,67,34,65,69,42,275,64,55,34,57.0,65,327,69,76,55,69.0,58,295,47,65.0,76,73,34,290,71,70,54,54.0,41,68,212,65,74,73,49,6.0,6.0,14.0,9.0,14.0,1725,378,3 ★,3★,High,Medium,1 ★,73,38,61.0,63.0,70,73.0,1
194020,Pelé,Judilson Mamadu Tuncara Gomes,https://cdn.sofifa.com/players/194/020/21_60.png,http://sofifa.com/player/194020/judilson-mamadu-tuncara-gomes/210006/,Guinea Bissau,28.0,72,72.0,"



Rio Ave FC","Jun 30, 2021 On Loan","CDM, CM",182cm,78kg,Right,72,CDM,"Jul 6, 2018","Jun 30, 2021",€2.1M,€30K,€0,299.0,59,50,64,68,58,331,69,54,65,74.0,69,341,66,75,67,70.0,63,368,73,71.0,79,80,65,340,77,67,60,62.0,74,74,210,72,72,66,53,14.0,12.0,10.0,12.0,5.0,1942,414,3 ★,3★,Low,High,1 ★,71,60,65.0,69.0,70,79.0,9
